Headline,Body ID,Stance
Islamic State 'training pilots to fly fighter jets',2408,discuss
"Sick Kansas City man said not to have Ebola, U.S. plans new steps to fight virus",570,unrelated
Tourist wakes to find strange red trail on his stomach - and discovers a spider has burrowed through his appendix scar and crawled UNDER his skin while on holiday in Bali,1506,unrelated
Macaulay Culkin Hasn’t Died Despite What Everyone Is Saying On Facebook,2036,unrelated
Say 'eh-oh!' to the Teletubbies SUN BABY - can you still recognise her after 19 years?,979,unrelated
Lynch mob use butcher's meat cleaver to castrate rapist they caught attacking teenage girl in alleyway in Indian city,1673,agree
Tom Brokaw wants Brian Williams fired,1545,unrelated
"Nuts! Indian guru coaxes 400 followers to cut off their testicles, grow closer to God",1281,unrelated
Islamic State releases video apparently showing the beheading of missing US journalist James Foley,2450,discuss
ISIS Reportedly Beheads American Photojournalist in Iraq,1120,unrelated
Nun Gives Birth To Baby Boy After Suffering Intense Stomach Pains,26,unrelated
Saudi Arabian cleric issues fatwa against snowmen,2237,unrelated
Isis claims to behead US journalist,1040,unrelated
"#Daysofdarkness: No, There Won't Be Six Days Of Darkness In December",664,unrelated
Obama Denounces James Foley's Execution: 'Today The Entire World Is Appalled',2047,discuss
"Video showing American journalist beheaded believed real, officials and family say",1574,unrelated
Senior Western Intelligence Official Confirms London Rapper Abdel Majed Abdel Bary Is A Suspect In The Foley Killing,2125,unrelated
The iPhone 6 'Hairgate' Is Not a Thing,1090,discuss
Isis leader Abu Bakr al-Baghdadi's 'wife and son detained in Lebanon',2337,discuss
Government fires employee who skipped work for 24 years,844,unrelated
Amazon Is Opening a Brick-and-Mortar Store in Manhattan,941,discuss
Audio of gunfire in Michael Brown case authenticated by app company,944,discuss
HBO and Apple in Talks for $15/Month Apple TV Streaming Service Launching in April,527,unrelated
YPG Confirms: Gill Rosenberg Not Captured in Kobani,2302,discuss
Jilted lover spends a week in KFC to try and get over her ex,2087,discuss
'The youngest martyr - the cub of al-Baghdadi': ISIS boasts a 10-year-old fighter has been killed as he went into battle with his father in Syria,368,unrelated
"ISIS: We have our hands on weapons, ammo air-dropped by U.S.",2009,unrelated
#Hairgate: iPhone 6 users say device pulls out hair,689,unrelated
Isis video claims to show beheading of British hostage David Haines,1477,unrelated
Russian TV actor wakes up to find his testicles stolen,404,unrelated
Islamic State flying three jets in Syria: monitor,1606,discuss
More American Weapons for ISIS,1648,unrelated
It's back! The incredible new Batmobile takes a spin around Detroit... after rumors it had been STOLEN,734,unrelated
Bunbury local discovered a spider had burrowed under his skin on Bali holiday,505,unrelated
Spider burrowed through tourist's stomach and up into his chest,8,unrelated
What Glenn Beck Fears May Be Done With the 11 Missing Jets,1644,unrelated
Mexican cartel leader kills self; bodies in grave not missing students,1269,unrelated
Resetting iOS 8 Preferences May Wipe iCloud Files,1413,unrelated
Is the Alleged Audio of the Gunshots That Killed Michael Brown a Hoax?,2044,unrelated
Meteorite strike in Nicaragua puzzles experts,1589,unrelated
Penis graffiti drawn on £1.5million Bugatti Veyron,442,unrelated
The Internet Tried To Make Axl Rose Its Latest Death Hoax Victim,2526,unrelated
Macaulay Culkin Dead: Actor Once Again Victim Of Death Hoax,690,unrelated
Macaulay Culkin dead: The death hoax is once again on the child actor,2341,agree
America's oldest time capsule unearthed at Boston statehouse after being buried in 1795 by Sam Adams and Paul Revere,851,unrelated
Ebola Outbreak 2015 Update: ISIS Fighters May Have Contracted Deadly Virus,2177,unrelated
"In Kim Jong Un's absence, his sister may rule. Or not.",1152,discuss
"Apple Watch Gold Edition may cost as much as $5,000",2188,unrelated
TBS speeds up Seinfeld a full 7.5 percent - here is the proof,125,unrelated
Kim Jong-un 'Had Surgery on Fractured Ankles',2022,discuss
ISIS Border Crisis: DHS Chief Says Terrorists Not Entering US Through Mexico,1890,agree
"ISIS Claims It Kidnapped Gill Rosenberg, The First Western Woman To Fall Into The Group's Hands",662,unrelated
Nun gives birth to surprise baby after complaining of stomach pains,382,unrelated
Officials shoot down congressman's claims ISIS terrorists are running across US-Mexico border,226,unrelated
Ebola Frisco 2014: Patient Shows Virus Symptoms After Apparent Thomas Eric Duncan Contact,2520,unrelated
Star Wars VII for a New SUMMER Release Date!?,1966,unrelated
Is Kim Jong Un's sister Kim Yo Jong in charge?,1680,unrelated
Vogue's new digs are reportedly swarming with rats,1020,unrelated
Rajasthan: Angry mob teaches rapist a lesson; chops penis off,1790,unrelated
WHO investigates media reports ISIS fighters contracted Ebola,1681,unrelated
Two blokes dared to eat 20-year-old burger for charity,1013,unrelated
Boko Haram denies ceasefire claim by Nigeria's government,459,unrelated
"Marine Gets Shot in the Head, Walks Away",532,unrelated
"Big Bank Hank, US rapper and Sugarhill Gang founder member, dies at 57",689,unrelated
"'Star Wars VII' News, Update: JJ Abrams Pushing for Summer Release?",1087,unrelated
Comcast gets customer fired for complaining about poor service,2438,discuss
ISIS Militant “Jihadi John” Identified As Young West Londoner,1424,discuss
CNN Plays Alleged Recording of Michael Brown Shooting,1786,unrelated
That ESPN Domestic Violence Panel You Keep Hearing About Isn't Real,1020,unrelated
"James Foley, Missing American Photojournalist, Reportedly Executed By ISIS In Syria",1477,unrelated
'The Force Awakens' Release Date: JJ Abrams Plan for an Early Release of 'Star Wars' Movie?,119,unrelated
Fence Jumper Made It Deeper Into the White House Than Secret Service Claims,1916,unrelated
Michelle Obama’s face blurred by Saudi state television,1478,unrelated
The Pumpkin-Spice Condom Is Just a Figment of Your Own Gross Imagination,373,unrelated
KFC Marijuana Sales To Begin In Colorado? It’s Unbelievable — Literally,2114,unrelated
DNA tests prove Lebanon IS holding ISIS chief al-Baghdadi's ex-wife and daughter after they were caught with fake passports,1875,unrelated
James Foley remembered as 'brave and tireless' journalist,1116,discuss
The Internet Tried To Make Axl Rose Its Latest Death Hoax Victim,1034,unrelated
You all had an abortion! [Google Translate],2230,unrelated
NYC High School Student Nicknamed ‘Teen Wolf’ Made $72 Million On Stock Market,1019,unrelated
Kim Jong-Un's Scottish Dog Meat Restaurant Is Probably Fabricated Shite,1806,unrelated
New Audio Shows Michael Brown Was Shot at 11 Times,2127,unrelated
"Sorry, Everyone: Durex Is Unfortunately Not Making Pumpkin Spice Condoms",1477,unrelated
Homeless man receives $100... then shocks everyone with how he spends it,1237,unrelated
#Hairgate trends on social media: iPhone 6 users complain of ripped out hair,1867,discuss
Will King of Jordan lead airstrikes on ISIS HIMSELF? Reports say trained pilot plans to take part in attack after quoting Clint Eastwood's Unforgiven to Congressmen,773,unrelated
White House Fence Jumper Actually Made It Pretty Far Inside,1398,unrelated
ISIS cracks down on five confirmed Ebola cases among fighters: official,1948,unrelated
Macaulay Culkin Victim of Another Online Death Hoax,759,agree
"Video Appears to Show Beheading of Journalist James Foley, Who Went Missing in Syria",1351,unrelated
Michael Abdul Zehaf Bibeau Pictures: Photos of Alleged ISIS-Linked Gunman in Canada,530,unrelated
Saudi Arabian cleric issues fatwa against snowmen,955,unrelated
A Wanted Man Responded To A Police Facebook Post That He Would Turn Himself In,2524,unrelated
Islamic State accused of using chlorine gas on Iraqi soldiers,1590,discuss
Shots Heard In Alleged Brown Shooting Recording [AUDIO],2313,unrelated
Cameron vows to hunt down IS 'monsters' after Haines murder,1645,unrelated
iOS 8 bug could delete your iCloud Drive documents,1155,unrelated
"Jihadi John named as Mohammed Emwazi, from west London",723,unrelated
KANE'S FUTURE IN WINNIPEG IN DOUBT?,572,unrelated
Islamic State claims it executed American photojournalist James Foley,2404,unrelated
"Despite no Ebola case in Kansas City, the rumor goes viral",1095,unrelated
Another American hostage at risk by Islamic state,2450,agree
‘Jihadi John’: The Islamic State killer behind the mask is a young Londoner,1933,unrelated
Media reports identify Londoner as Islamic State's ‘Jihadi John’,997,discuss
Predator Drone Reportedly Spotted Over ISIS Hotbed in Syria; Airstrikes Hit ISIS Targets,1657,discuss
"Dead for 48 minutes, this Catholic Priest claims God is female",2515,agree
Steve Jobs Biopic Eyes Seth Rogen to Play Apple Co-Founder Steve Wozniak,1262,discuss
Homeland Security: No ISIL fighters on U.S. border,1148,unrelated
Christian Bale in Talks to Play Steve Jobs (Exclusive),62,unrelated
ISIS Getting Ebola,2025,discuss
Judd Nelson isn't dead; report is a hoax,303,agree
REPORT: The Batmobile Might Have Been Stolen In Detroit,1242,discuss
God is a woman- Priest who died for 48 minutes claims,1849,agree
Islamic Militants Post Video Claiming to Show Beheading of U.S. Journalist,1206,discuss
REPORT: Alleged New Audio of Michael Brown Shooting,1950,unrelated
"HBO streaming service could launch in April for $15 per month, work on Apple TV",2184,unrelated
Google said to buy six silicon valley buildings for $585 million,1724,unrelated
"Spider burrowed into appendix scar, crawled through WA man's body",730,unrelated
One of 'Taliban Five' in Bowe Bergdahl swap allegedly returned to militancy,592,unrelated
"Mexico hit by student massacre: At least 17 anti-corruption protesters 'rounded up, murdered and dumped in a mass grave' - and another 26 are missing",683,unrelated
"Meteorite makes big crater in Nicaragua, government says",1731,agree
WHO investigates media reports ISIS fighters contracted Ebola,1899,unrelated
Large space object slams Nicaragua’s capital as asteroid passes Earth,971,unrelated
WHO says reports of suspected Ebola cases in Iraq are untrue,93,unrelated
Senior Western Intelligence Official Confirms London Rapper Abdel Majed Abdel Bary Is A Suspect In The Foley Killing,1438,unrelated
US confirms death of Somalia terror group leader,2364,discuss
"Fidel Castro Rumors Sweep Internet, but No Sign in Cuba",385,unrelated
Bali spider burrows under Aussie’s chest,1502,agree
Macaulay Culkin Dead? Fans Freak Out Over Death Rumors,195,unrelated
Seven girls fall pregnant after five day school trip in Bosnia and Herzegovina,2313,unrelated
Wife Of ISIS Leader Abu Bakr al-Baghdadi Detained In Lebanon,1913,unrelated
REPORT: Apple Isn't Happy With The Battery Life Of Its New Smartwatch,2176,unrelated
"Fidel Castro Rumors Sweep Internet, but No Sign in Cuba",227,unrelated
Report: Audio Reveals Pause Between Gunshots When Michael Brown Was Shot,2234,unrelated
It’s Okay To Laugh About The Fact That The Vogue Rat Infestation is Getting Worse,2152,unrelated
Is this the world's oldest burger? Man claims to have kept McDonald's Quarter Pounder for 20 YEARS,1311,discuss
Terrorism fears rise amid reports of stolen jetliners,2208,discuss
Magic mushrooms found at Buckingham Palace,1169,unrelated
Lebanon confirms holding ISIS chief’s kin,586,unrelated
Chinese State Media Warns People To Stop Calling Themselves Dumbledore,2220,unrelated
A Predator Drone Has Reportedly Been Spotted Circling Above ISIS's Capital City,2186,unrelated
"Apple Reportedly Preparing 12-inch MacBook Air, Thinner and Lighter than Existing Models",1483,unrelated
‘Star Wars: The Force Awakens’ May Get An Early Release Date—Report,527,unrelated
Sources: Guns N' Roses Frontman Axl Rose Found Dead in West Hollywood Home at Age 52,1212,unrelated
DHS Rebuffs Congressman’s Claim ISIS Infiltrating Southern Border,2132,unrelated
UPDATE: BATMAN v SUPERMAN Batmobile Reportedly Stolen By (Shocker!) Detroit Locals,979,unrelated
"Islamic Tribunal Using Sharia Law In Texas Has Been Confirmed Tribunal members say they will avoid Sharia's ""criminal law.""",2281,unrelated
Jihadi John: Mohammed Emwazi named as masked man behind ISIS beheadings,2501,unrelated
Led Zeppelin’s Robert Plant ripped up a $924 million reunion contract,2176,unrelated
Lynch mob chop man's penis off after catching him allegedly trying to rape teenager,2147,unrelated
Isis militants claim to have killed US journalist James Foley,649,unrelated
CNN Posts Alleged Audio of Michael Brown Shooting,1605,discuss
'I aborted my baby because it was a boy': Outrage after 'feminist' blogger claims gender prompted termination,614,unrelated
This Powerful Cartoon About The Charlie Hebdo Attack Is Not By Banksy,2375,agree
