Headline,Body ID,Stance
From bendgate to hairgate: Now iPhone 6 users complain the device is ripping out their hair,2184,unrelated
Al-Shabaab co-founder confirmed killed by US air strike in Somalia,646,unrelated
Missing jetliners raise fear of new 9/11-style attacks after Libyan airport falls to Islamic militants,1574,unrelated
"In Moscow, police are looking for a felon, cut the male genitals",1294,unrelated
"Cook said to confirm Apple Watch is showerproof, lasts a day",62,discuss
Doubts cast over Nicaragua meteorite claim,816,unrelated
#Hairgate: iPhone 6 users say device pulls out hair,1787,unrelated
Nigeria says it has deal with Boko Haram to release kidnapped girls,1298,discuss
"Oh Hey, Paul Rudd Was One Of The Dallas Airport Homophobe Heroes, No Big",2152,unrelated
The 'cub of Baghdadi': Has this boy become the youngest victim of Isis’s use of child soldiers?,2432,unrelated
"Fidel Castro Is Dead, According to Viral Twitter Rumors",2045,unrelated
PGA Tour Denies Claim That Tiger Woods Failed A Drug Test,2175,discuss
Unverified video shows beheading of aid worker David Haines,1011,unrelated
DNA tests prove Lebanon IS holding ISIS chief al-Baghdadi's ex-wife and daughter after they were caught with fake passports,1471,unrelated
"What We Know About Kim Yo Jong, Who May Control North Korea",2470,discuss
KFC Marijuana Sales To Begin In Colorado? It’s Unbelievable — Literally,2141,unrelated
"BREAKING NEWS: Female American aid worker, 26, held hostage by ISIS for 18 months has been 'killed in Jordanian air strike'",1260,unrelated
"Elon University has not banned the term ‘freshman,’ despite rumors",1508,disagree
"Apple Watch pricing: Will you spend $5000 for Gold edition, $500 for stainless steel?",1425,discuss
Killing in the name of! Kim Jong-un launches attack on others named 'Kim Jong-un',78,unrelated
"Woman detained in Lebanon is not al-Baghdadi's wife, Iraq says",2360,unrelated
Islamic State releases video apparently showing the beheading of missing US journalist James Foley,1251,unrelated
Man chops off own penis after being dumped by his girlfriend,908,discuss
Not coming to a store near you: The pumpkin spice condom,1253,unrelated
Apple Watch to sell 15M units in 2015 and ‘ignite global smartwatch market’,1849,unrelated
Return of the Mac: Seth Rogen in talks to star as Apple co-founder Steve Wozniak in upcoming Steve Jobs biopic,1642,unrelated
"Catholic Priest Dies for 48 Minutes, Comes Back to Life and Claims God Is Female",2154,unrelated
"Islamic State leader's family detained by Lebanon, officials say",1125,unrelated
"Meteorite Strikes Nicaraguan Capital, Creates 16-Foot-Deep Crater",1073,disagree
Here Are Microsoft's New Robot Security Guards,2432,agree
"Apple Watch Pricing to Reportedly Start at $500 for Stainless Steel, $4,000 for Gold",829,unrelated
TBS Is Probably Speeding Up ‘Seinfeld’ Reruns To Fit In More Commercials,1913,unrelated
More American Weapons for ISIS,462,discuss
Turkish president says American weapons drop for Kurdish fighters was 'wrong' after supplies end up in the hands of ISIS,1785,discuss
North Dakota Names Landfill After Obama,265,unrelated
CARLISLE HEAD SLAPPER ATTACKS SNEEZING WOMEN,1006,unrelated
Tropical spider 'burrowed under man's skin through scar' - video report,1826,unrelated
"Is Kim Jong-un's Sister, Kim Yo-jong, Running North Korea In His Mysterious Absence?",2477,discuss
A bunch of cool health features were cut from the Apple Watch at the last minute,1917,discuss
Research Medical Center denies reports that a patient has Ebola,2501,agree
Nigeria says ceasefire agreed with Boko Haram,1340,discuss
Missing Libyan jetliners raise fears of terror attacks on 9/11,1372,disagree
U.S. arms airdrop fell into ISIS hands: Pentagon,2307,unrelated
"Apple to Take Reservations for Trying On Apple Watch, Considered Platinum Model",225,unrelated
"Tim Cook Reportedly Showers with Apple Watch, Suggesting It’s Waterproof",72,unrelated
ISIS Appears To Behead American Photojournalist In YouTube Video,2147,unrelated
Court Orders Probe Into Complaints Of 'Forced Castration' In Religious 'Dera' Sect,1731,unrelated
Report: Secret Service Lied About White House Fence Jumper,843,discuss
WHO investigates media reports ISIS fighters contracted Ebola,1807,discuss
"So, There Might Be a Rat Infestation at Vogue",2055,unrelated
Cameron vows to hunt down IS 'monsters' after Haines murder,2348,unrelated
Ottawa Gunman Identified As Michael Zehaf-Bibeau,2134,unrelated
Meteor Leaves 40-Foot Crater Near Managua's Airport,1817,unrelated
Photo gallery: Amazing £300 operation by North Walsham vet on constipated goldfish,1603,unrelated
Tiger Woods Is Selling His Private Island For $7.1 Million,240,unrelated
Setting the record straight on tor,1104,unrelated
Zack Snyder Makes Fun of Stolen Batmobile Rumor with New Image,431,unrelated
Christian Bale Drops Out of Steve Jobs Biopic,1077,unrelated
ISIS Fighters Getting Caught Coming Across the U.S.-Mexican Border?,874,unrelated
Dumped woman spends a week in KFC to get over ex,796,unrelated
Is the iPhone 6 Really Pulling Out Your Hair?,1738,discuss
"James Foley: American Journalist, James Wright Foley Beheaded in New ISIS Video [Breaking News]",2047,discuss
Boko Haram ceasefire ignored as violence flares in Borno state,402,unrelated
Banksy arrest hoax: US website claims street artist caught in Watford,1724,unrelated
It's back! The incredible new Batmobile takes a spin around Detroit... after rumors it had been STOLEN,964,discuss
Has Ebola infected Isis militants in Mosul?,147,unrelated
Turkish president says American weapons drop for Kurdish fighters was 'wrong' after supplies end up in the hands of ISIS,2168,discuss
Islamic State Leader al-Baghdadi “Not Dead”,1522,unrelated
Has Kim's SISTER taken over North Korea? Dictator fails to show for key Communist event (but does send a nice flower basket instead),2473,discuss
#ISIS beheads photojournalist James Wright Foley in a massage to US to end its intervention in #Iraq.,704,unrelated
Country Music Legend Willie Nelson Dies at Age 81,882,unrelated
Did Paul Rudd Help Tackle That Dallas Airport Gay-Basher?,1832,unrelated
The Arrest of the ISIS Leader's Wife and Son,2283,discuss
Nigeria Boko Haram blamed for raids despite truce claim,1540,discuss
"McDonald’s Removing Big Mac, Apple Pies And Eliminating Large Size Options",1777,disagree
This College Student Claims She Was The 'Teletubbies' Sun Baby,1094,unrelated
A Spider Lived Inside This Tourist’s Body For 3 Days After Burrowing Into His Skin Through A Scar,2009,discuss
Seth Rogen set to play Steve Wozniak in Danny Boyle's Steve Jobs biopic,1002,discuss
Shots Heard In Alleged Brown Shooting Recording [AUDIO],693,discuss
Confusion as Cuba’s Castro mourned instead of Kenya’s Fidel,1534,unrelated
Kim Jong-Un 'bans the name Kim Jong-un',1358,unrelated
Vogue’s Shiny New Office Has a Big Rat Problem,2080,unrelated
Star Wars: The Force Awakens to be released this summer?,1966,unrelated
CNN Plays Alleged Recording of Michael Brown Shooting,456,unrelated
North Korea dictator Kim Jong-un undergoes surgery after breaking both ankles on military tour,1972,discuss
ISIS militants appear to behead abducted American journalist James Wright Foley in graphic video,1116,discuss
Has North Korean dictator Kim Jong-un been replaced by his sister?,1438,unrelated
ISIS Beheads American Journalist James Foley in Video Message to U.S.,2525,unrelated
"Reports Isis fighters have contracted Ebola are 'incorrect', says Iraqi health ministry",1807,discuss
A Predator Drone Has Reportedly Been Spotted Circling Above ISIS's Capital City,1179,unrelated
Incredible Video Shows A US Marine Surviving Being Shot In The Head By A Sniper In Afghanistan,2452,unrelated
BREAKING NEWS: Gunman 'shot dead' after wounding soldier near Canada parliament,595,unrelated
"White House Fence-Jumper Overpowered Secret Service Officer, Ran Through Much of Main Floor",687,unrelated
ISIL video claims beheading of kidnapped journalist James Foley,1040,unrelated
Josh Paler Lin Gives A Homeless Man $100 And Follows Him To See How He Spends It,467,unrelated
Sugarhill Gang's Big Bank Hank Dead At 57,2351,agree
"Lady on FB: I'm 41, Intersex, and Fucked Michael Phelps on First Date",1349,agree
"Mexico hit by student massacre: At least 17 anti-corruption protesters 'rounded up, murdered and dumped in a mass grave' - and another 26 are missing",1240,unrelated
"David Haines Beheaded By ISIS, Execution Video Contains Threats Against UK: Reports",1360,unrelated
Did Kim Yo-Jong Take Kim Jong Un’s Role? North Korea Ill Health Rumors Are ‘Fabricated’,40,discuss
Two blokes dared to eat 20-year-old burger for charity,1938,unrelated
Meteor Leaves 40-Foot Crater Near Managua's Airport,1917,unrelated
"Apple Media Event Rumored for Late February, Apple Watch and 12"" MacBook Air Likely Topics [Updated]",1251,unrelated
US Lawmaker: Ten ISIS Fighters Have Been Apprehended Coming Across Southern Border (Video),80,unrelated
Michael Phelps Sex Scandal: Troubled Olympian’s Girlfriend Was Born A Man!,2480,unrelated
PGA Tour Denies Claim That Tiger Woods Failed A Drug Test,1584,unrelated
Kim Jong-un relying on ‘cobra wine’ after problems with trouser snake,1185,unrelated
"Canadian woman 'captured by ISIS in Syria' says she is actually fine and still fighting the jihadists, despite kidnap reports",387,unrelated
"North Korean leader Kim Jong-un not missing, just having ankle surgery",2087,unrelated
Two GOP Congressmen Say Suspected Terrorists Caught Crossing U.S.–Mexico Border,2141,unrelated
London hip-hop artist Abdel-Majed Abdel Bary key suspect in hunt for killer of American journalist James Foley,1530,unrelated
"Tee-off in your own putting paradise: Swedish luxury island owned by Tiger Woods up for sale - and it comes with a villa, a hot tub and a lodge",240,unrelated
Pure Evil: Islamic State Beheads American Journalist James Wright Foley,1875,unrelated
"Comcast Is Threatening To Cut Off Customers Who Use Tor, The Web Browser For Criminals",1572,disagree
Insurgents killed in Nigeria despite alleged truce with Boko Haram,1439,unrelated
The rats eat Prada at Vogue NY office,30,unrelated
Paul Rudd Helped Tackle A Violent Homophobe So That’s Another Reason To Love Him [UPDATE],1844,unrelated
"In Vogue vs Rats War, the Rats Are Winning",1045,agree
Fears Islamic State could launch EBOLA attack on Britain after fighters 'contract virus',542,discuss
J.J. Abrams Asks Disney To Move Up 'Star Wars: The Force Awakens' Release Date,622,discuss
An Audio Recording of the Michael Brown Shooting Has Reportedly Surfaced,1817,discuss
"NYPD to issue tickets instead of arrest for weed possession, report says",1192,discuss
Kim Jong ill? Analysts say 27-year-old sister Kim Yo Jong may be running North Korea (VIDEO),465,unrelated
Newly Discovered Mass Grave Linked to Missing Mexican Students,1156,discuss
Islamic State releases video apparently showing the beheading of missing US journalist James Foley,1166,discuss
"Apple to Take Reservations for Trying On Apple Watch, Considered Platinum Model",2299,discuss
Dog abandoned at railway station with suitcase set for happy ending as offers pour in,816,unrelated
Lebanon 'holding IS leader's daughter and ex-wife',1143,discuss
"ISIS beheads American photo-journalist James Wright Foley, threatens more to come",1580,discuss
#HairGate: iPhone 6 Customers Are Complaining That The Phone Is Ripping Out Their Hair,2303,unrelated
Fence-jumper made it farther in White House than Secret Service let on,773,discuss
Was Heart-Tugging Viral Video Of Generous Homeless Man All A Hoax?,2240,unrelated
"Don't forget to tip...especially if you spend $300,000",2111,unrelated
"Ann Arbor pizza delivery driver surprised with $2,000 tip",139,unrelated
Sugarhill Gang Rapper Big Bank Hank Dies at 57,1107,unrelated
"Nigeria's missing girls 'to be released by Boko Haram', government aide claims",206,unrelated
"Therefore, the ""feminist blogger"" who aborted a boy probably fake",1398,unrelated
New York City Plans to End Arrests for Possession of Small Amounts of Marijuana,139,unrelated
Islamic State killer 'Jihadi John' named as Mohammed Emwazi,2165,discuss
DNA test confirms child is IS head Abu Bakr al-Baghdadi's daughter,72,unrelated
Unconfirmed reports saying ISIS UK Hostage David Haines Beheaded,787,unrelated
That Boko Haram Ceasefire in Nigeria Isn’t A Ceasefire,1331,unrelated
Small red book among finds in 113-year-old Boston time capsule,2288,agree
"Confusion swirls, details murky in arrest of ISIS leader's 'wife'",2463,unrelated
James Foley remembered as 'brave and tireless' journalist,2087,unrelated
Islamic Militants Post Video Claiming to Show Beheading of U.S. Journalist,2525,unrelated
"CNN Broadcasts Purported Audio Containing Gunshots That Felled Michael Brown Jr.; Leaders, Celebrities Fill Pews At Teen’s Funeral",1934,unrelated
"Elon University has not banned the term ‘freshman,’ despite rumors",530,unrelated
Homeland Security: No ISIL fighters on U.S. border,324,discuss
Anna Wintour: Is Rat Infestation At NYC ‘Vogue’ Office Kim Kardashian’s Fault?,304,unrelated
"Forget 18-karat gold, next-generation Apple Watch Edition could use platinum: Report",1494,unrelated
Report: Christian Bale Drops Out Of Steve Jobs Biopic,296,unrelated
